Source,Indicator,Year,Value,Unit,Scale,Sex
IMF,"Capital grants payable, Other general government, Transactions",2002,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2003,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2004,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2005,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2006,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2007,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2008,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2009,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2010,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2011,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2012,0.0,Domestic currency,Billions,
IMF,"Capital grants payable, Other general government, Transactions",2013,0.0,Domestic currency,Billions,
IMF,"Other taxes on income, profits, and capital gains, Transactions",1972,262000000.0,Domestic currency,Billions,
IMF,"Other taxes on income, profits, and capital gains, Transactions",1973,318000000.0,Domestic currency,Billions,
IMF,"Other taxes on income, profits, and capital gains, Transactions",1974,645000000.0,Domestic currency,Billions,
IMF,"Other taxes on income, profits, and capital gains, Transactions",1975,463000000.0,Domestic currency,Billions,
IMF,"Other taxes on income, profits, and capital gains, Transactions",1976,1519000000.0,Domestic currency,Billions,
IMF,"Other taxes on income, profits, and capital gains, Transactions",1977,844000000.0,Domestic currency,Billions,
IMF,"Other taxes on income, profits, and capital gains, Transactions",1978,939000000.0,Domestic currency,Billions,
IMF,"Other taxes on income, profits, and capital gains, Transactions",1979,1128000000.0,Domestic currency,Billions,
IMF,"Other taxes on income, profits, and capital gains, Transactions",1980,886000000.0,Domestic currency,Billions,
IMF,"Grants receivable from foreign governments: capital grants, Transactions",1977,2.75446645291726,Percent,Units,
IMF,"Grants receivable from foreign governments: capital grants, Transactions",1978,2.61268131706096,Percent,Units,
IMF,"Grants receivable from foreign governments: capital grants, Transactions",1979,2.87366319836625,Percent,Units,
IMF,"Grants receivable from foreign governments: capital grants, Transactions",1977,2.75446645291726,Percent,Units,
IMF,"Grants receivable from foreign governments: capital grants, Transactions",1978,2.61268131706096,Percent,Units,
IMF,"Grants receivable from foreign governments: capital grants, Transactions",1979,2.87366319836625,Percent,Units,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2001,0.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2002,0.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2003,0.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2004,0.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2006,0.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2007,0.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2008,130960900000.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2009,99318357220.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2010,52533132780.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2011,112591298726.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2012,38848246903.0,Domestic currency,Billions,
IMF,"Debt securities, Net incurrence of liabilities, Transactions",2013,1500000000.0,Domestic currency,Billions,
IMF,"Fines, penalties, and forfeits, Transactions",1976,102000000.0,Domestic currency,Billions,
IMF,"Fines, penalties, and forfeits, Transactions",1977,96000000.0,Domestic currency,Billions,
IMF,"Fines, penalties, and forfeits, Transactions",1978,82000000.0,Domestic currency,Billions,
IMF,"Fines, penalties, and forfeits, Transactions",1979,64000000.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2001,17411451630.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2002,19392753245.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2003,20165458277.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2004,19045924278.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2005,21103646111.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2006,17956560150.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2007,81132189465.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2008,23942894288.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2009,31565514348.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2010,43445483810.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2011,31043750525.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2012,34242765034.0,Domestic currency,Billions,
IMF,"Other revenue, Transactions",2013,38400000000.0,Domestic currency,Billions,
IMF,"Intangible non-produced assets, Transactions",2001,0.0,Domestic currency,Billions,
IMF,"Intangible non-produced assets, Transactions",2002,0.0,Domestic currency,Billions,
IMF,"Intangible non-produced assets, Transactions",2003,0.0,Domestic currency,Billions,
IMF,"Intangible non-produced assets, Transactions",2004,0.0,Domestic currency,Billions,
IMF,"Intangible non-produced assets, Transactions",2005,0.0,Domestic currency,Billions,
IMF,"Intangible non-produced assets, Transactions",2006,0.0,Domestic currency,Billions,
IMF,"Intangible non-produced assets, Transactions",2010,0.0,Domestic currency,Billions,
IMF,"Taxes on payroll and workforce, Transactions",1972,220000000.0,Domestic currency,Billions,
IMF,"Taxes on payroll and workforce, Transactions",1973,246000000.0,Domestic currency,Billions,
IMF,"Taxes on payroll and workforce, Transactions",1974,344000000.0,Domestic currency,Billions,
IMF,"Taxes on payroll and workforce, Transactions",1975,317000000.0,Domestic currency,Billions,
IMF,"Taxes on payroll and workforce, Transactions",1976,428000000.0,Domestic currency,Billions,
IMF,"Taxes on payroll and workforce, Transactions",1977,467000000.0,Domestic currency,Billions,
IMF,"Taxes on payroll and workforce, Transactions",1978,463000000.0,Domestic currency,Billions,
IMF,"Taxes on payroll and workforce, Transactions",1979,550000000.0,Domestic currency,Billions,
IMF,"Fines, penalties, and forfeits, Transactions",1976,0.0472719624389943,Percent,Units,
IMF,"Fines, penalties, and forfeits, Transactions",1977,0.0383230115188488,Percent,Units,
IMF,"Fines, penalties, and forfeits, Transactions",1978,0.0293559698546175,Percent,Units,
IMF,"Fines, penalties, and forfeits, Transactions",1979,0.0195176106012353,Percent,Units,
IMF,"Compensation of employees, Transactions",1977,5.01712092467596,Percent,Units,
IMF,"Compensation of employees, Transactions",1978,3.63584426638409,Percent,Units,
IMF,"Compensation of employees, Transactions",1979,4.68636128295598,Percent,Units,
IMF,"Exchange profits, Transactions",1973,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1974,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1975,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1976,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1977,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1978,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1979,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1973,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1974,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1975,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1976,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1977,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1978,0.0,Domestic currency,Billions,
IMF,"Exchange profits, Transactions",1979,0.0,Domestic currency,Billions,
IMF,"Loans, Net acquisition of financial assets, Domestic Debtors, Transactions",2004,0.0,Domestic currency,Billions,
IMF,"Loans, Net acquisition of financial assets, Domestic Debtors, Transactions",2006,-1880344800.0,Domestic currency,Billions,
IMF,"Loans, Net acquisition of financial assets, Domestic Debtors, Transactions",2007,-4906896000.0,Domestic currency,Billions,
IMF,"Loans, Net acquisition of financial assets, Domestic Debtors, Transactions",2008,42420750566.0,Domestic currency,Billions,
IMF,"Loans, Net acquisition of financial assets, Domestic Debtors, Transactions",2009,11610583607.0,Domestic currency,Billions,
IMF,"Loans, Net acquisition of financial assets, Domestic Debtors, Transactions",2010,25402936016.0,Domestic currency,Billions,
IMF,"Loans, Net acquisition of financial assets, Domestic Debtors, Transactions",2011,10511018408.0,Domestic currency,Billions,
IMF,"Loans, Net acquisition of financial assets, Domestic Debtors, Transactions",2012,3272524238.0,Domestic currency,Billions,
IMF,"Loans, Net acquisition of financial assets, Domestic Debtors, Transactions",2013,28300000000.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2001,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2002,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2003,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2004,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2005,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2006,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2007,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2008,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2009,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2010,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2011,0.0,Domestic currency,Billions,
IMF,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes, receivable, Transactions",2012,0.0,Domestic currency,Billions,
IMF,"Taxes on income, profits, and capital gains, payable by individuals, Transactions",1972,0.344597513644992,Percent,Units,
IMF,"Taxes on income, profits, and capital gains, payable by individuals, Transactions",1973,0.345192126527117,Percent,Units,
IMF,"Taxes on income, profits, and capital gains, payable by individuals, Transactions",1974,0.376779288893209,Percent,Units,
IMF,"Taxes on income, profits, and capital gains, payable by individuals, Transactions",1975,0.412249433949566,Percent,Units,
IMF,"Taxes on income, profits, and capital gains, payable by individuals, Transactions",1976,0.389761964815629,Percent,Units,
IMF,"Taxes on income, profits, and capital gains, payable by individuals, Transactions",1977,0.311773666627301,Percent,Units,
IMF,"Taxes on income, profits, and capital gains, payable by individuals, Transactions",1978,0.292127700016681,Percent,Units,
IMF,"Taxes on income, profits, and capital gains, payable by individuals, Transactions",1979,0.342168110852906,Percent,Units,
IMF,"Taxes on income, profits, and capital gains, payable by individuals, Transactions",1980,0.345073665210881,Percent,Units,
